Entity,Code,Year,Oil (terrawatt-hours),Coal (terrawatt-hours),Gas (terrawatt-hours),Hydropower (terrawatt-hours),Nuclear (terrawatt-hours),Solar (terrawatt-hours),Wind (terrawatt-hours),Other renewables (terawatt-hours)
Latvia,LVA,1977,,0,0,,,,,
Latvia,LVA,1978,,0,0,,,,,
Latvia,LVA,1979,,0,0,,,,,
Latvia,LVA,1980,,0,0,,,,,
Latvia,LVA,1981,,0,0,,,,,
Latvia,LVA,1982,,0,0,,,,,
Latvia,LVA,1983,,0,0,,,,,
Latvia,LVA,1984,,0,0,,,,,
Latvia,LVA,1985,67.9323880770198,8.44338,21.104965585054114,7.8386200000000015,0,0,0,0
Latvia,LVA,1986,57.17030934491696,10.6547082,22.070304818092374,7.896770000000001,0,0,0,0
Latvia,LVA,1987,46.47370933153481,9.7559418,22.95519911504425,9.73431,0,0,0,0
Latvia,LVA,1988,41.67108440699846,9.7922274,24.720255653883935,7.896770000000001,0,0,0,0
Latvia,LVA,1989,41.65625350579819,7.9967880000000005,24.720255653883935,9.49008,0,0,0,0
Latvia,LVA,1990,39.24618702361175,8.239855,25.68559488692231,11.831578947368335,0,0,0,0
Latvia,LVA,1991,38.052920064418636,7.222230000000001,24.720255653883935,8.618421052631549,0,0,0,0
Latvia,LVA,1992,29.106191666666668,6.3534690000000005,14.120452310717821,6.634210526315768,0,0,0,0
Latvia,LVA,1993,26.014382173976905,5.806859,8.83001474926254,7.568421052631554,0,0,0,0
Latvia,LVA,1994,24.651974424755068,4.368228,8.83001474926254,8.697368421052593,0,0,0,0
Latvia,LVA,1995,22.185658885118688,3.107536,10.590339233038348,7.728947368421023,0,0,0,0
Latvia,LVA,1996,23.343495983803,2.9133150000000003,9.705444936086533,4.89473684210524,0,0,0.002631578947368411,0
Latvia,LVA,1997,20.726148001542658,2.6027940000000003,9.705444936086533,7.7710526315789155,0,0,0.005263157894736822,0
Latvia,LVA,1998,19.79525027974025,1.9201130000000002,10.978367748279252,11.357894736842058,0,0,0.005263157894736822,0
Latvia,LVA,1999,18.437316684432577,1.483988,10.514626352015734,7.255263157894712,0,0,0.005263157894736822,0
Latvia,LVA,2000,15.139165234313593,1.530508,12.73396017699115,7.418421052631551,0,0,0.013157894736842054,0
Latvia,LVA,2001,17.654851657134152,1.4281640000000002,13.240290068829893,7.455263157894704,0,0,0.007894736842105232,0.007894736842105232
Latvia,LVA,2002,17.529233694857442,1.1513700000000002,15.085791543756196,6.484210526315765,0,0,0.028947368421052517,0.02631578947368411
Latvia,LVA,2003,17.544062108161715,1.032744,15.005346607669576,5.963157894736822,0,0,0.1263157894736835,0.06315789473684186
Latvia,LVA,2004,19.027638990101337,0.781536,16.562192723697144,8.18157894736839,0,0,0.128947368421052,0.09999999999999962
Latvia,LVA,2005,20.115937814576952,0.940867,16.088987217305792,8.752631578947332,0,0,0.12368421052631497,0.11052631578947326
Latvia,LVA,2006,18.97613656151769,1.008321,16.628441494591925,7.09999999999997,0,0,0.12105263157894643,0.11315789473684168
Latvia,LVA,2007,20.444063455448187,1.246736,16.088987217305792,7.192105263157862,0,0,0.1394736842105261,0.11052631578947326
Latvia,LVA,2008,20.203488281317867,1.235106,15.75774336283189,8.18157894736839,0,0,0.15263157894736762,0.11842105263157791
Latvia,LVA,2009,18.35537832173057,0.996691,14.451696165191722,9.097368421052598,0,0,0.1263157894736835,0.1263157894736835
Latvia,LVA,2010,21.063436134524494,1.272322,17.23414454277284,9.263157894736809,0,0,0.128947368421052,0.17368421052631466
Latvia,LVA,2011,19.34232103503254,1.2909300000000001,15.180432645034418,7.597368421052598,0,0.0005263157894736821,0.18684210526315728,0.3157894736842093
Latvia,LVA,2012,19.27455566245859,1.031581,14.271878072763048,9.73684210526312,0,0.0005263157894736821,0.28421052631578814,0.7578947368421021
Latvia,LVA,2013,19.467875714974667,0.871087,14.06212499999996,7.663157894736816,0,0.0005263157894736821,0.3131578947368408,1.3210526315789448
Latvia,LVA,2014,19.60535512005254,0.6945436,12.63762499999999,5.247368421052616,0,0.0005263157894736821,0.26578947368420963,1.760526315789462
Latvia,LVA,2015,20.570818142642977,0.5377712000000001,12.743500000000022,4.915789473684197,0,0.0005263157894736821,0.38684210526315604,2.0236842105263033
Latvia,LVA,2016,21.07171509593215,0.47683000000000003,13.195875000000013,6.655263157894713,0,0.0015789473684210463,0.3421052631578934,2.1657894736841965
Latvia,LVA,2017,21.403829739997178,0.46520000000000006,11.963874999999978,11.527947368421007,0,0.002441566247540001,0.39473684210526166,2.4490526315789385
Latvia,LVA,2018,19.170104347206504,0.6462590482758626,13.715625000000005,6.4035324458630845,0,0.0033261916995472487,0.32444124008651587,2.531963267543847
Lithuania,LTU,1965,,,0,,,,,
Lithuania,LTU,1966,,,0,,,,,
Lithuania,LTU,1967,,,0,,,,,
Lithuania,LTU,1968,,,0,,,,,
Lithuania,LTU,1969,,,0,,,,,
Lithuania,LTU,1970,,,0,,,,,
Lithuania,LTU,1971,,,0,,,,,
Lithuania,LTU,1972,,,0,,,,,
Lithuania,LTU,1973,,,0,,,,,
Lithuania,LTU,1974,,,0,,,,,
Lithuania,LTU,1975,,,0,,,,,
Lithuania,LTU,1976,,,0,,,,,
Lithuania,LTU,1977,,,0,,,,,
Lithuania,LTU,1978,,,0,,,,,
Lithuania,LTU,1979,,,0,,,,,
Lithuania,LTU,1980,,,0,,,,,
Lithuania,LTU,1981,,,0,,,,,
Lithuania,LTU,1982,,,0,,,,,
Lithuania,LTU,1983,,,0,,,,,
Lithuania,LTU,1984,,,0,,,,,
Lithuania,LTU,1985,102.38193071191652,9.45770208,40.791897768940174,1.03507,24.946350000000002,0,0,0
Lithuania,LTU,1986,85.66669001408782,11.00723676,40.87845882521379,1.01181,26.004680000000004,0,0,0
Lithuania,LTU,1987,94.006561665311,10.835298840000002,42.69624100695968,0.9536600000000001,24.16714,0,0,0
Lithuania,LTU,1988,90.39178532435429,10.923088672599235,44.51402318870557,1.01181,33.71537,0,0,0
Lithuania,LTU,1989,92.73804369331609,10.205696045695264,47.240696461324355,1.01181,43.82184,0,0,0
Lithuania,LTU,1990,88.64613337393286,9.271436000000001,54.414444,1.0894736842105226,44.82368421052608,0,0,0
Lithuania,LTU,1991,97.50745605987126,10.355352,56.328742000000005,0.8894736842105226,44.73684210526298,0,0,0
Lithuania,LTU,1992,51.24435071890997,4.853199,32.18021,0.8184210526315758,38.521052631578755,0,0,0
Lithuania,LTU,1993,44.57831948961156,4.303100000000001,17.404295,1.034210526315786,32.2631578947367,0,0,0
Lithuania,LTU,1994,41.33185306082503,3.572736,20.135019000000003,1.1894736842105185,20.27894736842097,0,0,0
Lithuania,LTU,1995,37.49481781090029,2.8540020000000004,23.596107000000003,0.9815789473684177,31.110526315789407,0,0,0
Lithuania,LTU,1996,38.9134981714845,2.6225650000000003,25.226633,0.8578947368421015,36.689473684210355,0,0,0
Lithuania,LTU,1997,38.545642500000014,2.120149,23.287912000000002,0.7763157894736818,31.64210526315778,0,0,0
Lithuania,LTU,1998,44.21773694444443,1.8491700000000002,20.397857000000002,1.097368421052627,35.66842105263143,0,0,0
Lithuania,LTU,1999,36.40574388888886,1.578191,21.084027000000003,1.0894736842105226,25.952631578947255,0,0,0
Lithuania,LTU,2000,28.06077083333337,1.073449,24.007808999999998,0.8928947368421021,22.15526315789464,0,0,0
Lithuania,LTU,2001,32.3099230555555,0.9745940000000001,24.966121,0.8565789473684178,29.899999999999928,0,0,0.005263157894736822
Lithuania,LTU,2002,29.912125833333285,1.571213,25.241752,0.9294736842105222,37.21578947368406,0,0,0.010526315789473644
Lithuania,LTU,2003,28.645821666666716,2.029435,27.380509,0.8555263157894711,40.747368421052485,0,0,0.018421052631578876
Lithuania,LTU,2004,30.710004972222233,1.961981,27.311892,1.1065789473684162,39.741052631578796,0,0.0031578947368420926,0.015789473684210464
Lithuania,LTU,2005,32.81202855555556,2.1492240000000002,28.806347000000002,1.1860526315789484,27.204210526315663,0,0.004736842105263139,0.018421052631578876
Lithuania,LTU,2006,33.25563086111113,2.91913,28.545835,1.0449999999999957,22.76631578947355,0,0.0360526315789472,0.06578947368421027
Lithuania,LTU,2007,33.25517613888888,2.901685,33.635123,1.1068421052631532,25.876052631578833,0,0.2792105263157881,0.14210526315789465
Lithuania,LTU,2008,36.264375027777795,2.4620710000000003,30.191480000000002,1.0576315789473645,26.03605263157879,0,0.3449999999999989,0.18157894736842023
Lithuania,LTU,2009,31.03521311111111,1.957329,25.372008,1.1165789473684165,28.559473684210417,0,0.414999999999999,0.2684210526315781
Lithuania,LTU,2010,31.75303358333338,2.40741,28.98196,1.4210526315789465,0,0,0.5894736842105245,0.38684210526315604
Lithuania,LTU,2011,30.7078973333333,2.7877110000000003,31.619644,1.2628947368421015,0,0.00026315789473684107,1.249999999999998,0.4131578947368401
Lithuania,LTU,2012,31.625594888888855,2.717931,30.874161000000004,1.1113157894736794,0,0.006052631578947345,1.42131578947368,0.5736842105263134
Lithuania,LTU,2013,30.731104694444422,3.127307,25.171972000000004,1.3715789473684126,0,0.11789473684210512,1.5860526315789434,0.9394736842105224
Lithuania,LTU,2014,30.192790694444405,2.6458250000000003,24.017113000000002,1.0478947368421012,0,0.19210526315789433,1.6818421052631514,1.0521052631578904
Lithuania,LTU,2015,32.97663686111112,2.121312,24.037649999999957,0.9199999999999972,0,0.1928947368421041,2.132368421052626,1.174999999999991
Lithuania,LTU,2016,35.6571606944444,2.1492240000000002,21.418650000000053,1.1944736842105244,0,0.1749999999999995,2.989210526315781,1.1376315789473648
Lithuania,LTU,2017,37.112966361111184,2.303903,22.28885999999997,1.5852631578947314,0,0.1749999999999995,3.5889473684210342,1.3252631578947272
Lithuania,LTU,2018,37.48859208333333,2.47774184671359,22.38687000000002,1.1842105263157907,0,0.21052631578947287,3.01315789473683,1.2368421052631497
Luxembourg,LUX,1965,9.832363611111113,31.716173,0,0.22739999999999969,0,0,0,0
Luxembourg,LUX,1966,11.189572777777775,28.637712000000004,0,0.2046289473684207,0,0,0,0
Luxembourg,LUX,1967,12.35804388888888,26.833899000000002,0,0.2309394736842092,0,0,0,0
Luxembourg,LUX,1968,13.641634444444426,28.762153,0,0.23587368421052474,0,0,0,0
Luxembourg,LUX,1969,15.104540833333276,30.555499,0.029249999999999977,0.20525526315789358,0,0,0,0
Luxembourg,LUX,1970,16.023290833333345,31.330057000000004,0.07295049999999986,0.22687894736842018,0,0,0,0
Luxembourg,LUX,1971,16.68126527777776,28.872638000000002,0.146538,0.12823684210526232,0,0,0,0
Luxembourg,LUX,1972,17.51691111111108,28.415579,1.172304,0.1512157894736838,0,0,0,0
Luxembourg,LUX,1973,19.464945277777762,28.15623,2.344608,0.1335078947368416,0,0,0,0
Luxembourg,LUX,1974,17.504736944444407,30.017030000000002,3.150567,0.1972078947368412,0,0,0,0
Luxembourg,LUX,1975,15.612109722222169,22.825038,3.6475249999999937,0.1703815789473676,0,0,0,0
Luxembourg,LUX,1976,16.907218055555536,21.138688000000002,4.176332999999988,0.10735263157894702,0,0,0,0
Luxembourg,LUX,1977,16.632332777777773,18.219558000000003,4.396139999999988,0.20690789473684099,0,0,0,0.034210526315789344
Luxembourg,LUX,1978,16.7499675,19.262769000000002,4.835753999999989,0.19685526315789414,0,0,0,0.03947368421052616
Luxembourg,LUX,1979,15.52521694444443,21.391059000000002,5.055560999999988,0.21488421052631443,0,0,0,0.042105263157894576
Luxembourg,LUX,1980,12.988229444444425,21.220098,4.449980499999998,0.22695263157894696,0,0,0,0.03947368421052616
Luxembourg,LUX,1981,12.481876666666722,17.067025,3.443643,0.24263684210526243,0,0,0,0.0473684210526314
Luxembourg,LUX,1982,12.346533333333383,15.716782,2.857491,0.21544736842105178,0,0,0,0.0473684210526314
Luxembourg,LUX,1983,11.758568055555612,14.422363,2.7109530000000004,0.21245526315789393,0,0,0,0.044736842105262985
Luxembourg,LUX,1984,11.779353611111118,16.419234,2.9307600000000003,0.22607368421052595,0,0,0,0.04999999999999981
Luxembourg,LUX,1985,12.517872222222188,16.297119000000002,3.2098219999999955,0.18318684210526204,0,0,0,0.0473684210526314
Luxembourg,LUX,1986,13.635570555555512,14.482839000000002,3.136871499999992,0.2265552631578943,0,0,0,0.044736842105262985
Luxembourg,LUX,1987,15.456238611111134,10.434436,3.5745744999999904,0.263371052631578,0,0,0,0.057894736842105034
Luxembourg,LUX,1988,15.86575861111112,10.640287,3.7204754999999974,0.2420263157894728,0,0,0,0.06052631578947345
Luxembourg,LUX,1989,17.436584444444478,13.181442,4.231128999999988,0.18437894736842006,0,0,0,0.04999999999999981
Luxembourg,LUX,1990,19.125217839847146,12.797652000000001,4.981476999999995,0.18421052631578877,0,0,0,0.03290789473684198
Luxembourg,LUX,1991,22.283129419521703,12.173121,5.179485499999988,0.22105263157894697,0,0,0,0.036778947368420904
Luxembourg,LUX,1992,22.932749794082657,11.46718,5.398336999999986,0.18421052631578877,0,0,0,0.030973684210526136
Luxembourg,LUX,1993,22.868360268376662,11.848644,5.606766999999989,0.17631578947368318,0,0,0,0.038715789473684085
Luxembourg,LUX,1994,22.842440497953685,10.216955,5.648452999999989,0.22631578947368286,0,0,0,0.03968421052631562
Luxembourg,LUX,1995,21.410866892640875,5.746383,6.454912499999985,0.23157894736841994,0,0,0,0.051297368421052376
Luxembourg,LUX,1996,22.176524418847873,5.414928000000001,7.081096499999985,0.15789473684210464,0,0,0,0.040652631578947156
Luxembourg,LUX,1997,23.158905198855912,3.435502,7.255865249999985,0.21842105263157846,0,0,0.007894736842105232,0.044523684210526195
Luxembourg,LUX,1998,24.091029194844573,1.143229,7.326418749999985,0.3026315789473667,0,0,0.028947368421052517,0.044915789473684076
Luxembourg,LUX,1999,25.739425499199886,1.156022,7.5994619999999875,0.22368421052631432,0,0,0.0473684210526314,0.04960526315789459
Luxembourg,LUX,2000,27.610802287366802,1.2758110000000003,7.807751749999986,0.3250105263157886,0,0.00010526315789473644,0.06511315789473662,0.058821052631578746
Luxembourg,LUX,2001,29.310977158435865,1.3769920000000002,8.679499999999985,0.3106105263157879,0,0.00012105263157894643,0.062473684210526084,0.06808684210526286
Luxembourg,LUX,2002,29.868810983066876,0.8571310000000001,12.407250000000007,0.2624499999999992,0,0.00015526315789473613,0.06441842105263139,0.07109210526315758
Luxembourg,LUX,2003,32.06685045546068,0.658258,12.55949999999997,0.2089999999999989,0,0.003681578947368406,0.06886315789473652,0.08987105263157864
Luxembourg,LUX,2004,36.371384957964665,0.9245850000000001,13.907999999999923,0.27383684210526205,0,0.024207894736842067,0.10368157894736799,0.11203947368421008
Luxembourg,LUX,2005,37.35665841674501,0.9024880000000001,13.680045750000007,0.24457631578947234,0,0.04657368421052616,0.13750263157894724,0.12148157894736805
Luxembourg,LUX,2006,35.52232999648743,1.0769380000000002,14.309310249999927,0.2929263157894724,0,0.055563157894736634,0.1525947368421042,0.14530526315789377
Luxembourg,LUX,2007,35.08725379260768,0.911792,13.356533750000027,0.3071105263157884,0,0.055002631578947116,0.16917368421052512,0.16491315789473587
Luxembourg,LUX,2008,35.35596355169248,0.871087,12.714174999999983,0.3476684210526297,0,0.05271315789473665,0.15944473684210417,0.18328421052631552
Luxembourg,LUX,2009,33.09829198613991,0.778047,12.93793799999997,0.2785236842105251,0,0.053463157894736595,0.1670315789473683,0.20574999999999974
Luxembourg,LUX,2010,34.64168935734058,0.7792100000000001,13.916303749999997,0.2833184210526305,0,0.05565263157894718,0.14495526315789453,0.22142105263157852
Luxembourg,LUX,2011,35.42248261409085,0.679192,12.00527575,0.16578947368421024,0,0.06774736842105238,0.16855263157894668,0.24468157894736692
Luxembourg,LUX,2012,34.2125158313185,0.6245310000000001,12.223721750000017,0.2586894736842105,0,0.10072894736842065,0.20385789473684088,0.24739736842105223
Luxembourg,LUX,2013,33.72868929796961,0.557077,10.349570499999984,0.313671052631578,0,0.1940473684210521,0.2184921052631574,0.24792368421052502
Luxembourg,LUX,2014,32.71254860942213,0.6209489600000001,9.805904499999988,0.28365263157894643,0,0.24931842105263108,0.2101999999999992,0.30322368421052515
Luxembourg,LUX,2015,32.30561063846198,0.57145168,8.942739249999986,0.26119210526315784,0,0.2729499999999988,0.26802105263157766,0.33148421052631477
Luxembourg,LUX,2016,32.336887020023184,0.6092259200000001,8.247018249999988,0.3037131578947357,0,0.26391578947368305,0.26706842105263107,0.3684684210526298
Luxembourg,LUX,2017,34.070246700050426,0.5271995300000001,8.061142999999984,0.22539210526315745,0,0.2854289473684195,0.6179552631578921,0.45099999999999835
Luxembourg,LUX,2018,35.97855536453719,0.4835497823710276,7.951141048629194,0.248835302412597,0,0.30916036029473104,0.8082825981485794,0.5950051672559128
Macedonia,MKD,1965,,0,0,,,,,
Macedonia,MKD,1966,,0,0,,,,,
Macedonia,MKD,1967,,0,0,,,,,
Macedonia,MKD,1968,,0,0,,,,,
Macedonia,MKD,1969,,0,0,,,,,
Macedonia,MKD,1970,,0,0,,,,,
Macedonia,MKD,1971,,0,0,,,,,
Macedonia,MKD,1972,,0,0,,,,,
Macedonia,MKD,1973,,0,0,,,,,
Macedonia,MKD,1974,,0,0,,,,,
Macedonia,MKD,1975,,0,0,,,,,
Macedonia,MKD,1976,,0,0,,,,,
Macedonia,MKD,1977,,0,0,,,,,
Macedonia,MKD,1978,,0,0,,,,,
Macedonia,MKD,1979,,0,0,,,,,
Macedonia,MKD,1980,,0,0,,,,,
Macedonia,MKD,1981,,0,0,,,,,
Macedonia,MKD,1982,,0,0,,,,,
Macedonia,MKD,1983,,0,0,,,,,
Macedonia,MKD,1984,,0,0,,,,,
Macedonia,MKD,1985,,0,0,,,,,
Macedonia,MKD,1986,,0,0,,,,,
Macedonia,MKD,1987,,0,0,,,,,
Macedonia,MKD,1988,,0,0,,,,,
Macedonia,MKD,1989,,0,0,,,,,
Macedonia,MKD,1990,12.740926810066401,15.466760260000001,0,1.29210526315789,,0,0,0
Macedonia,MKD,1991,11.40630038692156,15.533597870000001,0,2.2315789473684156,,0,0,0
Macedonia,MKD,1992,12.286932041969811,15.44248845,0,2.2315789473684156,,0,0,0
Macedonia,MKD,1993,13.216734399098339,15.519188300000001,0,1.3736842105263154,,0,0,0
Macedonia,MKD,1994,10.265978986563084,16.120726790000003,0,1.8289473684210509,,0,0,0
Macedonia,MKD,1995,9.655315863883763,16.62727144,0,2.1078947368420984,,0,0,0
Macedonia,MKD,1996,14.679261011772333,16.08761618,0,2.2368421052631553,,0,0,0
Macedonia,MKD,1997,12.305494312576979,15.04683585,0,2.36842105263157,,0,0,0
Macedonia,MKD,1998,11.074812631662162,19.455257130000003,0.19150000000000034,2.8499999999999908,,0,0,0
Macedonia,MKD,1999,11.075540133802107,16.9668907,0.354275,3.6552631578947206,,0,0,0
Macedonia,MKD,2000,11.26854354122534,15.544995270000001,0.5744999999999999,3.078947368421037,,0,0,0
Macedonia,MKD,2001,9.231522507980925,17.18798863,0.7660000000000002,1.6473684210526236,,0,0,0
Macedonia,MKD,2002,10.42420290441302,14.942584530000001,0.7851500000000008,1.9921052631578902,,0,0,0
Macedonia,MKD,2003,10.086403167538649,17.20545689,0.6989749999999997,3.615789473684198,,0,0,0
Macedonia,MKD,2004,10.276314615214135,16.350151800000003,0.6799999999999988,3.8999999999999853,,0,0,0
Macedonia,MKD,2005,10.581573347717397,16.966041710000002,0.72701456,3.9263157894736707,,0,0,0
Macedonia,MKD,2006,11.1289556387949,16.48687408,0.7785819800000001,4.3421052631578725,,0,0,0
Macedonia,MKD,2007,12.073595102486111,16.9176958,0.9934346000000001,2.6578947368420964,,0,0,0
Macedonia,MKD,2008,10.903234241016182,17.33787607,1.12955212,2.2105263157894695,,0,0,0
Macedonia,MKD,2009,11.41496136085722,15.55003106,0.7484021300000001,3.342105263157878,,0,0,0
Macedonia,MKD,2010,10.97738655845987,15.05726796,1.10853671,6.397368421052612,,0.00006842105263157869,0,0
Macedonia,MKD,2011,11.372107938130622,17.196571570000003,1.28252151,3.771052631578929,,0.0030868421052631465,0,0
Macedonia,MKD,2012,10.990413030889961,16.186948010000002,1.33084416,2.73947368421051,,0.007463157894736813,0,0
Macedonia,MKD,2013,10.734526336832698,13.54036706,1.5065967200000001,4.1683342105263,,0.02381842105263152,0,0
Macedonia,MKD,2014,10.643812107497087,12.528789660000001,1.2925000500000001,3.175397368421038,,0.03784736842105244,0.18587631578947283,0
Macedonia,MKD,2015,11.411136317128003,11.296521380000001,1.30195524,4.908402631578932,,0.05947368421052604,0.31780789473684046,0.05320789473684187
Macedonia,MKD,2016,12.803646934687418,10.18827542,2.04733357,4.993013157894723,,0.062368421052631295,0.2881131578947359,0.09482368421052588
Macedonia,MKD,2017,12.218521478249794,11.1722432,2.6327994,2.921786842105257,,0.06250263157894713,0.2907368421052622,0.13566052631578845
Macedonia,MKD,2018,11.949939141044714,11.212102318457609,2.4366471426274554,4.714126315789452,,0.05996842105263137,0.2561526315789465,0.14223684210526255
Malaysia,MYS,1965,27.11829276441664,0.17445,0,1.5700500000000002,0,0,0,0
Malaysia,MYS,1966,31.595225310638913,0.23260000000000003,0,1.8608000000000002,0,0,0,0
Malaysia,MYS,1967,31.964485386555594,0.13956000000000002,0,1.9422100000000002,0,0,0,0
Malaysia,MYS,1968,32.40420059394441,0.13956000000000002,0,2.1515500000000003,0,0,0,0
Malaysia,MYS,1969,33.43582723611108,0.17445,0,2.7097900000000004,0,0,0,0
Malaysia,MYS,1970,36.89184792555945,0.18608000000000002,0.08141000000000001,3.43085,0,0,0,0
Malaysia,MYS,1971,40.40332861757112,0.47683000000000003,0.8287453585112043,3.45411,0,0,0,0
Malaysia,MYS,1972,44.89102109173128,1.20952,1.1605040880557311,3.2680300000000004,0,0,0,0
Malaysia,MYS,1973,48.86818837855298,1.1513700000000002,1.1605040880557311,3.44248,0,0,0,0
Malaysia,MYS,1974,48.696290542635644,1.1513700000000002,2.41925147757031,3.40759,0,0,0,0
Malaysia,MYS,1975,51.37039978036172,0.10467,2.9162497398468137,3.40759,0,0,0,0
Malaysia,MYS,1976,57.30568051033591,0.11630000000000001,3.4717519172253386,3.1168400000000003,0,0,0,0
Malaysia,MYS,1977,65.14693481266151,0.12793,3.1767428134130173,2.6051200000000003,0,0,0,0
Malaysia,MYS,1978,70.5525563178295,0.27912000000000003,23.50423,2.80283,0,0,0,0
Malaysia,MYS,1979,85.69590599483212,0.39542000000000005,29.249450000000003,3.43085,0,0,0,0
Malaysia,MYS,1980,96.89590753875969,0.5815,26.016310000000004,4.37288,0,0,0,0
Malaysia,MYS,1981,103.37740458656327,1.08159,21.87603,4.83808,0,0,0,0
Malaysia,MYS,1982,108.15394942506454,0.9885500000000002,27.53984,4.652,0,0,0,0
Malaysia,MYS,1983,115.80719420542637,2.57023,38.59997,5.419580000000001,0,0,0,0
Malaysia,MYS,1984,113.80681760335911,2.77957,47.82256,10.71123,0,0,0,0
Malaysia,MYS,1985,113.60952618217057,3.70997,46.18273000000001,9.823684210526274,0,0,0,0
Malaysia,MYS,1986,109.17735650516795,2.75631,71.66406,10.742105263157853,0,0,0,0
Malaysia,MYS,1987,112.06928157622737,3.8030100000000004,71.48961000000001,12.94473684210526,0,0,0,0
Malaysia,MYS,1988,121.64169961886357,3.0238000000000005,72.93173,14.934210526315724,0,0,0,0
Malaysia,MYS,1989,126.28006058139493,13.921110000000002,83.51503000000001,13.802631578947336,0,0,0,0
Malaysia,MYS,1990,151.67958313953457,15.421380000000001,79.09563000000001,10.497368421052588,0,0,0,0
Malaysia,MYS,1991,163.53861965116278,18.16606,117.60256000000001,11.599999999999953,0,0,0,0
Malaysia,MYS,1992,178.13721363695115,19.0732,127.80207000000001,11.278947368421003,0,0,0,0
Malaysia,MYS,1993,196.43555268733817,15.944730000000002,125.51096000000001,12.771052631578954,0,0,0,0
Malaysia,MYS,1994,217.51033082687312,17.71249,130.32578,17.060526315789456,0,0,0,0
Malaysia,MYS,1995,227.75672437338463,19.41047,135.36157,16.27368421052623,0,0,0,0
Malaysia,MYS,1996,249.4701328811375,19.503510000000002,162.94793,13.642105263157822,0,0,0,0
Malaysia,MYS,1997,286.5630570219639,18.863860000000003,202.29222,10.878947368421008,0,0,0,0
Malaysia,MYS,1998,245.89696810077552,20.13153,204.39725,11.728947368420998,0,0,0,0
Malaysia,MYS,1999,270.43055248062,22.5622,232.64652000000004,19.873684210526292,0,0,0,0
Malaysia,MYS,2000,272.342429108527,28.912180000000003,287.54012,18.405263157894634,0,0,0,0
Malaysia,MYS,2001,284.07981827519365,34.552730000000004,277.09638,15.963157894736772,0,0,0,0
Malaysia,MYS,2002,317.52882350129204,42.35646,280.88776,14.249999999999952,0,0,0,0
Malaysia,MYS,2003,334.7607320801031,61.82508,302.65912000000003,13.394736842105209,0,0,0,0
Malaysia,MYS,2004,340.6703242036502,77.13016,326.94256,14.6657894736842,0,0,0,0
Malaysia,MYS,2005,340.70781522917497,80.11907000000001,373.73005,15.80789473684204,0,0,0,0
Malaysia,MYS,2006,352.06072961240267,84.87574000000001,388.63971000000004,16.639473684210422,0,0,0,0
Malaysia,MYS,2007,375.41479811369487,102.89061,404.01457,15.676315789473673,0,0.000026581605528973634,0,0
Malaysia,MYS,2008,360.0730898449617,113.76466,435.49698,20.544736842105156,0,0.000026581605528973634,0,0
Malaysia,MYS,2009,357.9336122997416,123.54549,400.22319,18.126315789473658,0,0.000026581605528973634,0,4.06371191135737
Malaysia,MYS,2010,359.070388087855,171.85651000000001,380.23122000000006,16.721052631578846,0,0.000026581605528973634,0,3.556786703601138
Malaysia,MYS,2011,383.8908719852211,171.79836,383.17361000000005,21.084210526315655,0,0.000026581605528973634,0,4.046144473684194
Malaysia,MYS,2012,401.9991155633544,184.70766,420.15701000000007,24.161921052631445,0,0.12368421052631497,0,3.951743157894718
Malaysia,MYS,2013,427.46710665619713,175.22921000000002,445.67323,30.766315789473573,0,0.3710526315789461,0,2.9041842105263074
Malaysia,MYS,2014,424.9172624490806,178.60191,447.09209,35.38652631578938,0,0.5973684210526289,0,2.415263157894722
Malaysia,MYS,2015,420.72015708512447,202.43178,439.45118,40.68136842105248,0,0.7184210526315765,0,2.3149999999999875
Malaysia,MYS,2016,423.10576906426365,219.6420866,423.7466701484357,53.37826315789453,0,0.8157894736842074,0,2.412894736842098
Malaysia,MYS,2017,418.18153200035636,224.60309061905537,417.90233215167575,60.76855830317425,0,0.9550874261858826,0,2.5187264292961076
Malaysia,MYS,2018,428.96984350788887,245.65113950151436,412.75417367251396,63.62235977762859,0,1.2097182454137874,0,2.6429996789996046
Mexico,MEX,1965,178.4483119444443,8.02222222222222,80.64688600387208,23.31815,0,0,0,0
Mexico,MEX,1966,186.99396611111146,8.556944444444442,85.1134183211889,26.749,0,0,0,0
Mexico,MEX,1967,200.27634416666658,10.499444444444444,73.1965081356482,29.13315,0,0,0,0
Mexico,MEX,1968,217.7839000000006,11.006388888888887,78.59208706966405,33.273430000000005,0,0,0,0
Mexico,MEX,1969,230.15844861111066,11.156944444444452,97.47053321255784,35.65758,0,0,0,0
Mexico,MEX,1970,247.4747250000003,12.512500000000053,99.67501691798253,39.483850000000004,0,0,0,0
Mexico,MEX,1971,262.43677222222186,15.708611111111086,103.59450851428711,38.04173,0,0,0,0
Mexico,MEX,1972,295.5130947222221,17.361666666666725,110.77967115725258,40.57707,0,0,0,0
Mexico,MEX,1973,316.245596388889,18.61250000000004,122.74594010841213,42.82166,0,0,0,0.4236842105263143
Mexico,MEX,1974,357.25219166666676,20.562500000000014,129.14703036598422,44.159110000000005,0,0,0,1.2184210526315733
Mexico,MEX,1975,394.2110919444442,23.618333333333368,131.39034115040175,39.93742,0,0,0,1.3631578947368366
Mexico,MEX,1976,434.23633277777833,18.12499999999999,128.85492711777013,45.391890000000004,0,0,0,1.5236842105263062
